merchant_abn,merchant_name,merchant_category,scoring_date,total_transaction_count,matched_risk_transaction_count,consumer_risk_transaction_coverage,total_transaction_amount,matched_risk_transaction_amount,consumer_risk_amount_coverage,observed_label_transaction_count,observed_consumer_label_transaction_coverage,observed_label_transaction_amount,observed_consumer_label_amount_coverage,total_unique_consumers,matched_risk_unique_consumers,amount_weighted_consumer_risk,transaction_mean_consumer_risk,maximum_consumer_risk,knn_score,knn_mean_neighbor_distance,knn_max_neighbor_distance,knn_distance_percentile,knn_confidence_score,knn_out_of_distribution,knn_ood_threshold,knn_score_source,merchant_risk_model,merchant_fraud_observation_count,mean_observed_merchant_fraud,max_observed_merchant_fraud,latest_observed_merchant_fraud,first_merchant_fraud_date,latest_merchant_fraud_date,consumer_exposure_percentile,knn_merchant_risk_percentile,has_consumer_risk_information,has_direct_merchant_fraud_information,has_knn_merchant_risk_information,fraud_evidence_status,fraud_risk_70c_30knn,risk_safety_70c_30knn,fraud_risk_50c_50knn,risk_safety_50c_50knn,fraud_risk_30c_70knn,risk_safety_30c_70knn,fraud_risk_index,risk_safety_score,fraud_risk_method
19492220327,Commodo Ipsum Industries,"jewelry, watch, clock, and silverware shops",2022-02-28,472,472,1.0,4600018.835183296,4600018.835183296,1.0,436,0.923728813559322,4263841.299208973,0.9269182262031046,468,468,0.1373706572585081,0.13834232825635587,0.24789155,0.388447598708482,3.0272732130913367,4.577673203141439,0.9344262295081968,0.06557377049180324,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,8,0.3195830667566754,0.44403658647495353,0.2507115192683804,2021-10-08,2022-01-29,0.22184455019261273,0.18977606876272338,True,True,True,consumer_and_knn,0.21222400576364592,78.77759942363541,0.20581030947766804,79.4189690522332,0.19939661319169016,80.06033868083098,0.20581030947766804,79.4189690522332,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
21439773999,Mauris Non Institute,"cable, satellite, and other pay television and radio services",2022-02-28,69464,69464,1.0,5430751.982756512,5430751.982756512,1.0,58049,0.8356702752504894,4523130.057198849,0.8328736188948592,22719,22719,0.14339206769067567,0.14303533249251385,0.49096018,0.29773555324506257,0.7951149072924284,1.2295139691458488,0.3114754098360656,0.6885245901639344,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.28504479048104586,0.28504479048104586,0.28504479048104586,2021-11-26,2021-11-26,0.5973260820303649,0.09522732413481112,True,True,True,consumer_and_knn,0.4466964546616987,55.33035453383013,0.346276703082588,65.3723296917412,0.24585695150347725,75.41430484965228,0.346276703082588,65.3723296917412,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
22606727520,Laoreet Ipsum Industries,"books, periodicals, and newspapers",2022-02-28,306,306,1.0,51363.37875473267,51363.37875473267,1.0,252,0.8235294117647058,42068.36214785498,0.8190341672952884,305,305,0.13986796612914634,0.143599157379085,0.26318058,0.6556997669247305,1.048451801204505,1.8860226569227503,0.4098360655737705,0.5901639344262295,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.6299278699015306,0.6299278699015306,0.6299278699015306,2021-11-27,2021-11-27,0.30976659868570133,0.6389957023297896,True,True,True,consumer_and_knn,0.4085353297789278,59.14646702210722,0.4743811505077455,52.561884949225444,0.5402269712365632,45.977302876343686,0.4743811505077455,52.561884949225444,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
23686790459,,,2022-02-28,26,26,1.0,470680.7293765473,470680.7293765473,1.0,26,1.0,470680.7293765473,1.0,26,26,0.12483005752301543,0.13039805034615387,0.34678724,0.5589833778160632,0.9964535377875798,1.2399781549155315,0.3770491803278688,0.6229508196721312,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.7945434415085351,0.7945434415085351,0.7945434415085351,2021-12-10,2021-12-10,0.08135055517788353,0.40285003392897534,True,True,True,consumer_and_knn,0.17780039880321108,82.21996011967889,0.24210029455342943,75.78997054465705,0.3064001903036478,69.35998096963523,0.24210029455342943,75.78997054465705,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
23709946765,Faucibus Leo Corp.,"jewelry, watch, clock, and silverware shops",2022-02-28,110,110,1.0,787668.2603742055,787668.2603742055,1.0,103,0.9363636363636364,719192.9132082367,0.9130657529180654,110,110,0.1410605351434037,0.13842584263636362,0.258748,0.5324348328535402,1.4251874395505404,1.8542661796910238,0.5901639344262295,0.4098360655737705,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.44012725378338585,0.44012725378338585,0.44012725378338585,2022-02-02,2022-02-02,0.37072286426467255,0.3725401492874915,True,True,True,consumer_and_knn,0.3712680497715182,62.87319502284818,0.37163150677608203,62.8368493223918,0.37199496378064584,62.80050362193541,0.37163150677608203,62.8368493223918,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
27093785141,Placerat Orci Institute,"stationery, office supplies and printing and writing paper",2022-02-28,14985,14985,1.0,5663474.4278264195,5663474.4278264195,1.0,12512,0.8349683016349683,4730888.742726791,0.8353332928427214,11121,11121,0.14215354552501708,0.14193870787113788,0.3678367,0.2940404590767386,0.36683783394043745,0.6707930761891694,0.04918032786885246,0.9508196721311475,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,3,0.28880648130522024,0.29539473036230746,0.29520113582407653,2021-11-26,2021-11-29,0.4624971674597779,0.039583804569102016,True,True,True,consumer_and_knn,0.33562315859257513,66.43768414074249,0.25104048601443996,74.89595139855601,0.16645781343630478,83.35421865636951,0.25104048601443996,74.89595139855601,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
29674997261,,,2022-02-28,4,4,1.0,85997.8952622418,85997.8952622418,1.0,4,1.0,85997.8952622418,1.0,4,4,0.0971688790646605,0.10245495774999999,0.1965835,0.41958610129326807,2.7895362900657226,3.830424842438195,0.8852459016393442,0.11475409836065575,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.4443787807900268,0.4443787807900268,0.4443787807900268,2021-12-26,2021-12-26,0.02198051212327215,0.2343361230490839,True,True,True,consumer_and_knn,0.08568719540101569,91.43128045989843,0.12815831758617802,87.1841682413822,0.17062943977134037,82.93705602286596,0.12815831758617802,87.1841682413822,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
30275989942,Arcu Vivamus Sit Limited,shoe shops,2022-02-28,145,145,1.0,24137.158485894714,24137.158485894714,1.0,130,0.896551724137931,21176.70936764298,0.8773488967236237,144,144,0.14030475812309068,0.13612314683448276,0.25060248,0.6744117253571087,1.7103163731939608,2.3166592039808,0.6557377049180327,0.34426229508196726,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.6310859287636286,0.6310859287636286,0.6310859287636286,2022-01-28,2022-01-28,0.32993428506684797,0.9658448314860891,True,True,True,consumer_and_knn,0.5207074489926202,47.929255100737976,0.6478895582764685,35.21104417235315,0.7750716675603166,22.492833243968335,0.6478895582764685,35.21104417235315,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
31334588839,Lacus Aliquam Corporation,"antique shops - sales, repairs, and restoration services",2022-02-28,865,865,1.0,5492262.696105123,5492262.696105123,1.0,795,0.9190751445086706,5263981.842429805,0.9584359186174388,845,845,0.134521068387446,0.13993292347052025,0.25800556,0.35665930906983306,2.609577474608037,4.923482162333698,0.819672131147541,0.180327868852459,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,12,0.3236111871776697,0.42755300838653665,0.3836165958070444,2021-09-23,2021-12-26,0.1699524133242692,0.16466862700746437,True,True,True,consumer_and_knn,0.16836727742922775,83.16327225707722,0.16731052016586678,83.26894798341333,0.16625376290250582,83.37462370974941,0.16731052016586678,83.26894798341333,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
32258116290,Id Foundation,"florists supplies, nursery stock, and flowers",2022-02-28,469,469,1.0,68436.80533122273,68436.80533122273,1.0,392,0.835820895522388,56817.814929131826,0.8302230744720341,467,467,0.1400894331995042,0.14309977791258,0.2783949,0.6662723032874621,1.275647538163617,1.8676972352951497,0.5409836065573771,0.4590163934426229,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.6192380860960476,0.6192380860960476,0.6192380860960476,2021-10-14,2021-10-14,0.32087015635622024,0.9287491517756163,True,True,True,consumer_and_knn,0.503233854982039,49.6766145017961,0.6248096540659183,37.51903459340817,0.7463854531497975,25.361454685020245,0.6248096540659183,37.51903459340817,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
35575706403,Tempus Mauris Ltd,"antique shops - sales, repairs, and restoration services",2022-02-28,43,43,1.0,486402.12643143634,486402.12643143634,1.0,38,0.8837209302325582,421129.4857923736,0.8658051906188292,43,43,0.1217941389381527,0.13666603497674418,0.23730324,0.5280700936153454,0.6000149742752965,0.8189498803130264,0.22950819672131148,0.7704918032786885,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.9109606847149965,0.9109606847149965,0.9109606847149965,2022-02-20,2022-02-20,0.06594153636981645,0.3666591268943678,True,True,True,consumer_and_knn,0.15615681352718186,84.38431864728182,0.2163003316320921,78.36996683679078,0.27644384973700237,72.35561502629977,0.2163003316320921,78.36996683679078,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
35909341340,Arcu Sed Eu Incorporated,"computer programming , data processing, and integrated systems design services",2022-02-28,21916,21916,1.0,5506987.4486831315,5506987.4486831315,1.0,18283,0.8342306990326702,4581918.983846177,0.8320191441405659,14311,14311,0.14218696929948066,0.14292796106260267,0.49096018,0.293612903953495,0.40232943434343044,0.684453239326436,0.08196721311475409,0.9180327868852459,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.2913305311007307,0.2913305311007307,0.2913305311007307,2021-11-26,2021-11-26,0.46589621572626333,0.03845283872427053,True,True,True,consumer_and_knn,0.33766320262566546,66.23367973743346,0.25217452722526695,74.78254727747331,0.16668585182486836,83.33141481751316,0.25217452722526695,74.78254727747331,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
39649557865,Arcu Morbi Institute,artist supply and craft shops,2022-02-28,12608,12608,1.0,5665951.070147617,5665951.070147617,1.0,10505,0.8332011421319797,4726447.629616231,0.8341843357099608,9824,9824,0.14315192527280518,0.14323095403957786,0.49096018,0.2979706154802275,0.47649916077106114,0.838300905049461,0.13114754098360656,0.8688524590163934,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.28690204286050613,0.28690204286050613,0.28690204286050613,2021-11-26,2021-11-26,0.5696804894629504,0.09567971047274372,True,True,True,consumer_and_knn,0.4274802557658884,57.25197442341117,0.33268009996784703,66.7319900032153,0.2378799441698057,76.21200558301943,0.33268009996784703,66.7319900032153,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
43083074133,Faucibus Leo In LLC,"jewelry, watch, clock, and silverware shops",2022-02-28,81,81,1.0,692669.7655808491,692669.7655808491,1.0,76,0.9382716049382716,669849.0953484203,0.9670540402275358,80,80,0.13683529617203025,0.1398880198765432,0.24797852,0.46033071469513204,1.460356355713911,1.7977332847733942,0.6229508196721312,0.3770491803278688,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.4866890735193894,0.4866890735193894,0.4866890735193894,2021-12-18,2021-12-18,0.21096759573985951,0.2775390183216467,True,True,True,consumer_and_knn,0.23093902251439566,76.90609774856043,0.2442533070307531,75.5746692969247,0.2575675915471105,74.24324084528895,0.2442533070307531,75.5746692969247,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
48534649627,Dignissim Maecenas Foundation,"opticians, optical goods, and eyeglasses",2022-02-28,38158,38158,1.0,5406673.435436698,5406673.435436698,1.0,31836,0.8343204570470151,4497716.294926744,0.8318823669740399,19160,19160,0.14284326125049918,0.14331517372427777,0.61699,0.2944802777162948,0.5580197813123191,0.889188451436171,0.21311475409836064,0.7868852459016393,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,3,0.28567932964727955,0.2900590700983104,0.2836052168812278,2021-11-26,2021-11-29,0.5343303874915024,0.05632209907260801,True,True,True,consumer_and_knn,0.3909279009658341,60.90720990341659,0.2953262432820552,70.46737567179449,0.19972458559827633,80.02754144017237,0.2953262432820552,70.46737567179449,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
50315283629,Iaculis Aliquet Diam LLC,"lawn and garden supply outlets, including nurseries",2022-02-28,17192,17192,1.0,5537375.9420554275,5537375.9420554275,1.0,14335,0.8338180549092601,4617251.825482175,0.8338339086596837,12292,12292,0.14252627530397766,0.14280218545463014,0.61699,0.2951511987084585,0.3297420395428686,0.703148225739445,0.01639344262295082,0.9836065573770492,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,2,0.2859450717385186,0.2908815811960701,0.281008562280967,2021-11-26,2021-11-29,0.5019261273510084,0.06582221216919248,True,True,True,consumer_and_knn,0.3710949527964636,62.89050472035365,0.28387416976010044,71.61258302398996,0.19665338672373725,80.33466132762628,0.28387416976010044,71.61258302398996,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
57564805948,,,2022-02-28,14,14,1.0,189200.02609256766,189200.02609256766,1.0,13,0.9285714285714286,186655.87465716107,0.986553112660979,14,14,0.14004171858756317,0.12307594257142858,0.2184189,0.45690503933994714,3.0209635194781588,3.988111209253848,0.9180327868852459,0.08196721311475408,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.31268145098828853,0.31268145098828853,0.31268145098828853,2021-11-23,2021-11-23,0.3174711080897349,0.2741461207871522,True,True,True,consumer_and_knn,0.30447361189896005,69.552638810104,0.29580861443844353,70.41913855615564,0.287143616977927,71.2856383022073,0.29580861443844353,70.41913855615564,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
59258669983,,,2022-02-28,52,52,1.0,679876.212005516,679876.212005516,1.0,51,0.9807692307692307,661897.2409786952,0.9735555227417267,52,52,0.13229639242713717,0.13619610259615383,0.2339483,0.5541614751349451,0.6184603405474931,0.895092074813316,0.2459016393442623,0.7540983606557377,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.30180090258715536,0.30180090258715536,0.30180090258715536,2021-11-17,2021-11-17,0.1380013596193066,0.39493327301515496,True,True,True,consumer_and_knn,0.21508093363806108,78.4919066361939,0.26646731631723075,73.35326836827693,0.3178536989964004,68.21463010035995,0.26646731631723075,73.35326836827693,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
67264251405,Elit Dictum Eu Foundation,art dealers and galleries,2022-02-28,1,1,1.0,51876.637563877644,51876.637563877644,1.0,1,1.0,51876.637563877644,1.0,1,1,0.21724494,0.21724494,0.21724494,0.19033093886681066,5.590189513140087,8.170445194114183,1.0,0.0,True,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.1821089142894488,0.1821089142894488,0.1821089142894488,2021-10-19,2021-10-19,0.9956945388624519,0.00022619316896629722,True,True,True,consumer_and_knn,0.6970540351544061,30.29459648455939,0.4979603660157091,50.203963398429096,0.29886669687701195,70.1133303122988,0.4979603660157091,50.203963398429096,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
72058040180,Mi Corporation,"antique shops - sales, repairs, and restoration services",2022-02-28,50,50,1.0,625745.713581804,625745.713581804,1.0,48,0.96,585089.450467739,0.9350275004181072,50,50,0.12553002139288935,0.13482547264,0.23891288,0.6797650155665828,0.5269091686336724,0.7517628811406846,0.14754098360655737,0.8524590163934427,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.33718759788843344,0.33718759788843344,0.33718759788843344,2021-12-11,2021-12-11,0.08406979379107184,0.980999773806831,True,True,True,consumer_and_knn,0.3531487877957996,64.68512122042004,0.5325347837989515,46.74652162010485,0.7119207798021032,28.80792201978968,0.5325347837989515,46.74652162010485,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
73052515151,,,2022-02-28,31,31,1.0,504684.93331343634,504684.93331343634,1.0,30,0.967741935483871,464051.40609931276,0.9194873384720443,31,31,0.13019663530201447,0.1225486199032258,0.2278911,0.5524449750226252,1.0862202128298408,1.748510069033725,0.4262295081967213,0.5737704918032787,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.2570354675087639,0.2570354675087639,0.2570354675087639,2021-10-02,2021-10-02,0.11579424427826875,0.3908617959737616,True,True,True,consumer_and_knn,0.1983145097869166,80.16854902130834,0.2533280201260152,74.66719798739848,0.3083415304651137,69.16584695348863,0.2533280201260152,74.66719798739848,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
75892370170,,,2022-02-28,49,49,1.0,789525.5335064649,789525.5335064649,1.0,46,0.9387755102040817,732431.0537512589,0.9276850749821398,49,49,0.11859089045471188,0.12478759814285714,0.23600413,0.5651107585395739,0.7187093377188216,0.9937982902273446,0.26229508196721313,0.7377049180327868,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.26745292421673716,0.26745292421673716,0.26745292421673716,2021-09-02,2021-09-02,0.05755721731248584,0.4085048631531328,True,True,True,consumer_and_knn,0.16284151106467992,83.71584889353201,0.2330310402328093,76.69689597671908,0.3032205694009387,69.67794305990613,0.2330310402328093,76.69689597671908,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
76767266140,Phasellus At Limited,"furniture, home furnishings and equipment shops, and manufacturers, except appliances",2022-02-28,25126,25126,1.0,5370735.690455436,5370735.690455436,1.0,21017,0.8364642203295392,4479725.317221269,0.8340990090393725,15615,15615,0.14331376637322338,0.14328211970894675,0.61699,0.2919125499654387,0.44550689922254455,0.6758335076784132,0.09836065573770492,0.9016393442622951,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.29539733207182706,0.29539733207182706,0.29539733207182706,2021-11-26,2021-11-26,0.5893949694085656,0.03008369147251753,True,True,True,consumer_and_knn,0.42160158602775116,57.83984139722489,0.3097393304405416,69.02606695594584,0.19787707485333195,80.2122925146668,0.3097393304405416,69.02606695594584,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
76968105359,Nec Limited,health and beauty spas,2022-02-28,432,432,1.0,124622.8190439649,124622.8190439649,1.0,355,0.8217592592592593,99594.92263447786,0.7991708372392249,425,425,0.14156963845714138,0.1421278322662037,0.26535007,0.654248034883645,1.8763789236055823,2.376869551974905,0.7213114754098361,0.2786885245901639,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.6827843632543912,0.6827843632543912,0.6827843632543912,2021-12-09,2021-12-09,0.410151824155903,0.607328658674508,True,True,True,consumer_and_knn,0.4693048745114845,53.06951254885155,0.5087402414152056,49.12597585847944,0.5481756083189265,45.182439168107344,0.5087402414152056,49.12597585847944,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
78080443264,Nullam Enim Sed Incorporated,tent and awning shops,2022-02-28,633,633,1.0,12741.024053855535,12741.024053855535,1.0,524,0.8278041074249605,10248.177305499285,0.8043448675852789,625,625,0.14441835993292795,0.14503111168246446,0.26558554,0.6568034177275971,2.0048430778350563,2.6813637869794262,0.7540983606557377,0.24590163934426235,False,3.3410324977034147,leave_one_out_for_labelled_merchant,KNN,1,0.6909531723361211,0.6909531723361211,0.6909531723361211,2021-11-26,2021-11-26,0.6795830500793111,0.6674960416195431,True,True,True,consumer_and_knn,0.6759569475413807,32.404305245861934,0.6735395458494271,32.64604541505729,0.6711221441574735,32.88778558425265,0.6735395458494271,32.64604541505729,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
