merchant_abn,merchant_name,merchant_category,scoring_date,total_transaction_count,matched_risk_transaction_count,consumer_risk_transaction_coverage,total_transaction_amount,matched_risk_transaction_amount,consumer_risk_amount_coverage,observed_label_transaction_count,observed_consumer_label_transaction_coverage,observed_label_transaction_amount,observed_consumer_label_amount_coverage,total_unique_consumers,matched_risk_unique_consumers,amount_weighted_consumer_risk,transaction_mean_consumer_risk,maximum_consumer_risk,knn_score,knn_mean_neighbor_distance,knn_max_neighbor_distance,knn_distance_percentile,knn_confidence_score,knn_out_of_distribution,knn_ood_threshold,knn_score_source,merchant_risk_model,merchant_fraud_observation_count,mean_observed_merchant_fraud,max_observed_merchant_fraud,latest_observed_merchant_fraud,first_merchant_fraud_date,latest_merchant_fraud_date,consumer_exposure_percentile,knn_merchant_risk_percentile,has_consumer_risk_information,has_direct_merchant_fraud_information,has_knn_merchant_risk_information,fraud_evidence_status,fraud_risk_70c_30knn,risk_safety_70c_30knn,fraud_risk_50c_50knn,risk_safety_50c_50knn,fraud_risk_30c_70knn,risk_safety_30c_70knn,fraud_risk_index,risk_safety_score,fraud_risk_method
10342410215,Facilisis Facilisis Corp.,"computers, computer peripheral equipment, and software",2022-02-28,488,488,1.0,186205.1955501906,186205.1955501906,1.0,405,0.8299180327868853,154554.6968599377,0.8300235468901206,487,487,0.14656171876187454,0.14751531217008199,0.268037,0.6515877195790442,1.7781532264819315,2.468479272801995,0.6885245901639344,0.3114754098360656,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.7799682755495128,0.5620900248812486,True,False,True,consumer_and_knn,0.7146048003490334,28.53951996509666,0.6710291502153807,32.89708497846193,0.6274535000817278,37.254649991827215,0.6710291502153807,32.89708497846193,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10346855916,Odio Institute,"equipment, tool, furniture, and appliance rent al and leasing",2022-02-28,6,6,1.0,9110.894711582743,9110.894711582743,1.0,6,1.0,9110.894711582743,1.0,6,6,0.16960152509712084,0.17950592666666668,0.24655478,0.27761363253381866,4.9084841579574325,7.349759339075507,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.9655563108996148,0.027369373444921963,True,False,True,consumer_and_knn,0.6841002296632069,31.589977033679308,0.4964628421722684,50.353715782773165,0.3088254546813298,69.11745453186701,0.4964628421722684,50.353715782773165,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10364012396,Rutrum Justo Ltd,"music shops - musical instruments, pianos, and sheet music",2022-02-28,19,19,1.0,8219.348566351133,8219.348566351133,1.0,16,0.8421052631578947,7092.844056254143,0.862944794103423,19,19,0.12439583746963673,0.1270328004736842,0.23676151,0.5936561336564681,4.649924323322838,5.496458575671065,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.07749830047586675,0.438362361456684,True,False,True,consumer_and_knn,0.1857575187701119,81.42424812298881,0.2579303309662754,74.20696690337246,0.3301031431624388,66.98968568375612,0.2579303309662754,74.20696690337246,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10385011947,Tellus Foundation,artist supply and craft shops,2022-02-28,16,16,1.0,9680.453511729826,9680.453511729826,1.0,14,0.875,8386.846768901378,0.8663692004448984,16,16,0.1096311826234764,0.11198654481249998,0.23643151,0.5212146750445094,4.649851182982759,5.410309491666399,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.033537276229322455,0.35286134358742366,True,False,True,consumer_and_knn,0.12933449643675282,87.06655035632471,0.19319930990837306,80.6800690091627,0.2570641233799933,74.29358766200068,0.19319930990837306,80.6800690091627,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10385163239,Sed Et Company,"florists supplies, nursery stock, and flowers",2022-02-28,38,38,1.0,13208.262969219533,13208.262969219533,1.0,36,0.9473684210526315,12251.240093807724,0.9275436234392024,38,38,0.14221594109623675,0.14414922868421054,0.23973207,0.6786354384174371,3.7682644800342886,4.980383604144885,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.46793564468615456,0.9757973309206062,True,False,True,consumer_and_knn,0.6202941505564901,37.970584944350996,0.7218664878033804,27.813351219661964,0.8234388250502707,17.656117494972932,0.7218664878033804,27.813351219661964,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10385250025,Id Ltd,"computers, computer peripheral equipment, and software",2022-02-28,407,407,1.0,202873.2899917332,202873.2899917332,1.0,328,0.8058968058968059,164961.43593741438,0.813125453548549,405,405,0.14237205264661626,0.1452097616756757,0.49096018,0.6514013603737914,1.782019489848468,2.223231145877903,0.6885245901639344,0.3114754098360656,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.4840244731475187,0.559375706853653,True,False,True,consumer_and_knn,0.506629843259359,49.3370156740641,0.5217000900005858,47.829990999941415,0.5367703367418126,46.32296632581874,0.5217000900005858,47.829990999941415,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10404542215,Consequat Foundation,"antique shops - sales, repairs, and restoration services",2022-02-28,1,1,1.0,22773.975280323484,22773.975280323484,1.0,1,1.0,22773.975280323484,1.0,1,1,0.072975986,0.072975986,0.072975986,0.21198765353773855,4.848317017042641,8.001711480850853,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.00498527079084523,0.0027143180275955667,True,False,True,consumer_and_knn,0.004303984961870331,99.56960150381296,0.0038497944092203986,99.61502055907796,0.0033956038565704657,99.66043961434295,0.0038497944092203986,99.61502055907796,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10430380319,Sit Amet Nulla Corp.,motor vehicle supplies and new parts,2022-02-28,83,83,1.0,28990.28241124284,28990.28241124284,1.0,69,0.8313253012048193,23482.337844629,0.8100072124693142,83,83,0.1578078750213674,0.15363403596385541,0.3038515,0.6650888553565601,2.3207997118779256,3.2613930664357715,0.7540983606557377,0.24590163934426235,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.9308860185814638,0.918570459172133,True,False,True,consumer_and_knn,0.9271913507586645,7.280864924133546,0.9247282388767983,7.527176112320166,0.9222651269949322,7.773487300506776,0.9247282388767983,7.527176112320166,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10441711491,Massa Vestibulum Foundation,motor vehicle supplies and new parts,2022-02-28,1,1,1.0,9734.857620793187,9734.857620793187,1.0,0,0.0,,,1,1,0.072757095,0.072757095,0.072757095,0.23050460855642468,5.106408177892355,8.177994298742751,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.004532064355313846,0.007011988237955214,True,False,True,consumer_and_knn,0.005276041520106255,99.47239584798938,0.00577202629663453,99.42279737033655,0.0062680110731628035,99.37319889268372,0.00577202629663453,99.42279737033655,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10462560289,Ut Consulting,"gift, card, novelty, and souvenir shops",2022-02-28,923,923,1.0,33724.88406098532,33724.88406098532,1.0,794,0.8602383531960996,29471.828967973863,0.873889704548114,901,901,0.1389495356532917,0.14182321622318525,0.3678367,0.6635629574774173,2.268477059627342,2.9577182884299655,0.7540983606557377,0.24590163934426235,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.2728302741898935,0.8997964261479303,True,False,True,consumer_and_knn,0.4609201197773045,53.90798802226955,0.586313350168912,41.36866498310881,0.7117065805605193,28.829341943948073,0.586313350168912,41.36866498310881,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10463252268,Id Mollis Corporation,artist supply and craft shops,2022-02-28,41,41,1.0,23802.44647022884,23802.44647022884,1.0,36,0.8780487804878049,19348.036562445504,0.8128591565848186,41,41,0.1470137211601348,0.14410886253658536,0.23808391,0.5618879127368962,3.720532132579529,4.360381438782265,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.7944708814865171,0.4055643519565709,True,False,True,consumer_and_knn,0.6777989226275333,32.22010773724667,0.6000176167215441,39.99823832784559,0.5222363108155548,47.776368918444525,0.6000176167215441,39.99823832784559,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10487253336,Laoreet Lectus Associates,artist supply and craft shops,2022-02-28,1446,1446,1.0,644610.052110123,644610.052110123,1.0,1202,0.8312586445366529,531676.4651716852,0.82480324877226,1415,1415,0.14331643597557142,0.14327039678561548,0.26944816,0.526201171475436,4.262189733241629,4.851572495550453,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.589848175844097,0.36371861569780595,True,False,True,consumer_and_knn,0.5220093078002096,47.79906921997904,0.47678339577095147,52.32166042290485,0.4315574837416932,56.84425162583068,0.47678339577095147,52.32166042290485,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10530696903,Ut Semper Industries,"books, periodicals, and newspapers",2022-02-28,379,379,1.0,159351.87735199882,159351.87735199882,1.0,327,0.862796833773087,140210.35180265552,0.8798788827127477,375,375,0.13744450493319194,0.13723220064643804,0.25894564,0.6602246941881312,1.570659940077076,2.1106855777345634,0.6229508196721312,0.3770491803278688,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.22501699524133242,0.8335218276408053,True,False,True,consumer_and_knn,0.4075684449611743,59.24315550388257,0.5292694114410689,47.073058855893116,0.6509703779209634,34.90296220790366,0.5292694114410689,47.073058855893116,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10545955006,Lacus Vestibulum Inc.,"florists supplies, nursery stock, and flowers",2022-02-28,258,258,1.0,117500.42903004155,117500.42903004155,1.0,225,0.872093023255814,103602.55549116261,0.8817206570767019,258,258,0.14098686167280655,0.14280576877906975,0.27169102,0.6527451220312016,1.3572844749856008,1.8225908960557378,0.5573770491803278,0.4426229508196722,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.3664174031271244,0.5792807057226872,True,False,True,consumer_and_knn,0.4302763939057932,56.97236060942068,0.47284905442490577,52.715094557509424,0.5154217149440183,48.457828505598165,0.47284905442490577,52.715094557509424,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10553813474,Commodo Hendrerit Donec Corporation,artist supply and craft shops,2022-02-28,461,461,1.0,139371.1313107687,139371.1313107687,1.0,391,0.8481561822125814,117829.50711890087,0.8454369711340403,458,458,0.13664509696641883,0.14053146934490238,0.27585456,0.6575035046861893,1.3824450972922098,1.9442761039136156,0.5573770491803278,0.4426229508196722,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.20620892816677996,0.7000678579506899,True,False,True,consumer_and_knn,0.35436660710195295,64.56333928980472,0.45313839305873493,54.68616069412651,0.5519101790155169,44.80898209844831,0.45313839305873493,54.68616069412651,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10596295795,Egestas A Associates,"jewelry, watch, clock, and silverware shops",2022-02-28,53,53,1.0,585605.0986235128,585605.0986235128,1.0,53,1.0,585605.0986235128,1.0,53,53,0.1458177004562428,0.13755062003773585,0.2322077,0.5009291424026908,0.49117071819280883,0.7549612943474729,0.13114754098360656,0.8688524590163934,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.7500566508044414,0.31938475458041166,True,False,True,consumer_and_knn,0.6208550819372325,37.91449180627675,0.5347207026924266,46.52792973075734,0.4485863234476205,55.14136765523795,0.5347207026924266,46.52792973075734,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10618089367,Enim Consequat Institute,"stationery, office supplies and printing and writing paper",2022-02-28,1992,1992,1.0,754906.4762569745,754906.4762569745,1.0,1691,0.8488955823293173,634102.4029253849,0.8399747821338505,1927,1927,0.14063496273523393,0.13917393349648588,0.26916054,0.45189891240922525,4.376416017593331,4.946988501448739,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.3467029231815092,0.26215788283193847,True,False,True,consumer_and_knn,0.321339411076638,67.8660588923362,0.30443040300672386,69.55695969932762,0.28752139493680967,71.24786050631904,0.30443040300672386,69.55695969932762,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10648956813,Proin Nisl Institute,"computers, computer peripheral equipment, and software",2022-02-28,12611,12611,1.0,815148.0435379876,815148.0435379876,1.0,10633,0.8431528031083975,688453.8017835265,0.8445751753208288,9772,9772,0.14261793247648577,0.14248940435627624,0.61699,0.29444767918881753,2.4833287512736493,2.77724421227635,0.7868852459016393,0.21311475409836067,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.510310446408339,0.054964940058810224,True,False,True,consumer_and_knn,0.3737067945034803,62.629320549651965,0.2826376932335746,71.73623067664255,0.19156859196366888,80.8431408036331,0.2826376932335746,71.73623067664255,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10651113986,Sed Et Libero PC,tent and awning shops,2022-02-28,38,38,1.0,21757.012535377,21757.012535377,1.0,30,0.7894736842105263,16524.973270576924,0.7595240037531459,38,38,0.14564471126013656,0.14400608131578946,0.24242269,0.6575528647548146,3.4029596184476762,4.5277304768433435,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.7421255381826422,0.7021035964713865,True,False,True,consumer_and_knn,0.7301189556692654,26.988104433073456,0.7221145673270144,27.78854326729856,0.7141101789847633,28.588982101523676,0.7221145673270144,27.78854326729856,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10672322914,,,2022-02-28,64,64,1.0,250766.0804382508,250766.0804382508,1.0,63,0.984375,247621.08079383496,0.9874584328194648,64,64,0.13803033065117182,0.138059127046875,0.2527563,0.5442441760548045,1.8588826580014088,2.0426464671173505,0.6885245901639344,0.3114754098360656,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.24269204622705642,0.3824926487220086,True,False,True,consumer_and_knn,0.2846322269755421,71.53677730244578,0.3125923474745325,68.74076525254675,0.3405524679735229,65.9447532026477,0.3125923474745325,68.74076525254675,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10702078694,Fermentum Risus Foundation,"gift, card, novelty, and souvenir shops",2022-02-28,251,251,1.0,21259.753733101275,21259.753733101275,1.0,204,0.8127490039840638,17473.11525200063,0.8218870016727955,248,248,0.1424010220741848,0.1423806941075697,0.26634386,0.6581043297408508,1.1351194148927513,1.7771880592986737,0.4262295081967213,0.5737704918032787,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.48651710854294133,0.7224609816783533,True,False,True,consumer_and_knn,0.5573002704835649,44.26997295164351,0.6044890451106473,39.551095488935275,0.6516778197377296,34.83221802622703,0.6044890451106473,39.551095488935275,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10714068705,Sollicitudin Commodo Ipsum Industries,"furniture, home furnishings and equipment shops, and manufacturers, except appliances",2022-02-28,1924,1924,1.0,238969.60348516918,238969.60348516918,1.0,1613,0.8383575883575883,201689.87319619625,0.8439980242454285,1860,1860,0.1378538289891085,0.14053490851143446,0.3038515,0.629537354298009,4.1755814824006965,4.983593762962718,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.2377067754362112,0.488577244967202,True,False,True,consumer_and_knn,0.31296791629550846,68.70320837044915,0.3631420102017066,63.685798979829336,0.41331610410790476,58.668389589209525,0.3631420102017066,63.685798979829336,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10739268011,Libero Proin Mi Incorporated,art dealers and galleries,2022-02-28,3,3,1.0,12431.813394491179,12431.813394491179,1.0,3,1.0,12431.813394491179,1.0,3,3,0.1061230735010808,0.12150467866666669,0.21349978,0.25549290520164986,4.85239165634369,7.648473241647431,0.9672131147540983,0.032786885245901676,True,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.03013822796283707,0.01719068084143859,True,False,True,consumer_and_knn,0.026253963826417526,97.37460361735825,0.02366445440213783,97.63355455978622,0.021074944977858133,97.89250550221419,0.02366445440213783,97.63355455978622,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10746056613,Risus Associates,"music shops - musical instruments, pianos, and sheet music",2022-02-28,138,138,1.0,10436.758751444026,10436.758751444026,1.0,118,0.855072463768116,8744.808773955965,0.8378854951252023,138,138,0.13297438073511939,0.13928010494202897,0.27120903,0.667871193512747,1.9315797383783768,2.7570251074137118,0.7213114754098361,0.2786885245901639,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.1466122818944029,0.9418683555756616,True,False,True,consumer_and_knn,0.38518910399878054,61.481089600121955,0.5442403187350322,45.57596812649678,0.703291533471284,29.670846652871596,0.5442403187350322,45.57596812649678,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10848766800,Ut Dolor Dapibus LLP,bicycle shops - sales and service,2022-02-28,1046,1046,1.0,128545.84559175877,128545.84559175877,1.0,852,0.8145315487571702,103925.43729139781,0.8084698250105143,1026,1026,0.13901969796026106,0.1402542531978968,0.26170495,0.6596792485716221,2.6994020919549815,3.63900091901672,0.8360655737704918,0.16393442622950816,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.2762293224563789,0.8050214883510518,True,False,True,consumer_and_knn,0.43486697222478077,56.51330277752192,0.5406254054037154,45.93745945962846,0.6463838385826499,35.361616141735006,0.5406254054037154,45.93745945962846,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10854978569,Dui Cras Pellentesque Limited,"computers, computer peripheral equipment, and software",2022-02-28,53,53,1.0,16802.638120757358,16802.638120757358,1.0,46,0.8679245283018868,14620.823503704818,0.8701504727190901,53,53,0.13541512147820878,0.13560693352830192,0.25941542,0.6606963848742821,2.8074023446443928,3.9430230709438923,0.8852459016393442,0.11475409836065575,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.18354860639021073,0.8518434743270753,True,False,True,consumer_and_knn,0.3840370667712701,61.596293322872995,0.517696040358643,48.230395964135695,0.6513550139460159,34.86449860539841,0.517696040358643,48.230395964135695,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10860706939,Vitae Aliquet Nec Associates,"furniture, home furnishings and equipment shops, and manufacturers, except appliances",2022-02-28,208,208,1.0,18566.66845564042,18566.66845564042,1.0,169,0.8125,15092.64474779967,0.8128892258651084,205,205,0.13609049468245332,0.14157206793269234,0.26109102,0.6581557071190562,1.4022004542160602,1.815492581614549,0.5573770491803278,0.4426229508196722,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.19555857693179243,0.7251752997059489,True,False,True,consumer_and_knn,0.35444359376403933,64.55564062359606,0.46036693831887066,53.963306168112936,0.5662902828737019,43.37097171262981,0.46036693831887066,53.963306168112936,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
10881038707,Sed Facilisis Vitae Incorporated,"jewelry, watch, clock, and silverware shops",2022-02-28,4,4,1.0,54476.366147289176,54476.366147289176,1.0,4,1.0,54476.366147289176,1.0,4,4,0.14848213322246337,0.13858291849999999,0.20420311,0.32627838882465393,2.8109085116959216,4.033099976725143,0.8852459016393442,0.11475409836065575,False,3.3410324977034147,full_model_for_unlabelled_merchant,KNN,,,,,,,0.8309539995467936,0.15109703686948653,True,False,True,consumer_and_knn,0.6269969107436014,37.30030892563986,0.49102551820814005,50.897448179186,0.35505412567267863,64.49458743273213,0.49102551820814005,50.897448179186,0.5 consumer exposure percentile + 0.5 KNN merchant risk percentile
