postcode,measure,derived_pct,published_pct,absolute_difference_pp,comparison_status,action
2071,unemployment_rate,4.588851247305205,4.6,0.011148752694794872,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2072,unemployment_rate,4.9825174825174825,5.0,0.0174825174825175,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2073,unemployment_rate,4.305195537022428,4.3,0.005195537022427921,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2074,unemployment_rate,3.991522430236665,4.0,0.008477569763334802,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2075,unemployment_rate,4.23712342079689,4.2,0.037123420796890017,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2076,unemployment_rate,3.991510897069627,4.0,0.008489102930373083,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2077,unemployment_rate,4.49423422633402,4.5,0.0057657736659804115,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2079,unemployment_rate,3.52,3.5,0.020000000000000018,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2080,unemployment_rate,2.3001095290251916,2.4,0.0998904709748083,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2081,unemployment_rate,3.0006743088334455,3.0,0.0006743088334455472,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2082,unemployment_rate,2.986111111111111,3.0,0.01388888888888884,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2083,unemployment_rate,3.4443168771526977,3.4,0.04431687715269783,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2084,unemployment_rate,2.4838012958963285,2.5,0.016198704103671524,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2085,unemployment_rate,2.9359430604982206,3.0,0.06405693950177938,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2086,unemployment_rate,3.2197224841708207,3.2,0.019722484170820564,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2087,unemployment_rate,3.300638330997976,3.3,0.0006383309979760554,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2088,unemployment_rate,3.5568274734260017,3.6,0.04317252657399839,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2089,unemployment_rate,3.7186629526462394,3.7,0.018662952646239184,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2090,unemployment_rate,3.4543399070468537,3.5,0.045660092953146325,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2092,unemployment_rate,3.1649083842309826,3.3,0.13509161576901718,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2093,unemployment_rate,3.2176054659569395,3.2,0.017605465956939348,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2094,unemployment_rate,3.227617176536626,3.2,0.027617176536625987,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2095,unemployment_rate,3.5535586643520882,3.5,0.053558664352088226,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2096,unemployment_rate,2.7979854504756574,2.8,0.002014549524342435,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2097,unemployment_rate,2.7653471026965004,2.8,0.03465289730349941,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2099,unemployment_rate,3.5181723779854623,3.5,0.01817237798546234,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2100,unemployment_rate,3.152734341982926,3.2,0.04726565801707405,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2101,unemployment_rate,2.715592758419311,2.7,0.015592758419310737,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2102,unemployment_rate,2.633435222196097,2.7,0.06656477780390313,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2103,unemployment_rate,3.5049683830171636,3.6,0.09503161698283646,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2104,unemployment_rate,3.8538205980066444,3.7,0.15382059800664427,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2105,unemployment_rate,3.2323232323232323,3.5,0.26767676767676774,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2106,unemployment_rate,3.2058492688413947,3.2,0.005849268841394473,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2107,unemployment_rate,3.425646410290064,3.5,0.07435358970993589,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2108,unemployment_rate,3.593556381660471,3.8,0.20644361833952862,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2110,unemployment_rate,3.3163829316825115,3.3,0.016382931682511703,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2111,unemployment_rate,3.3794883830086837,3.4,0.020511616991316206,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2112,unemployment_rate,4.610579544891181,4.6,0.010579544891180959,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2113,unemployment_rate,5.80910199627704,5.8,0.009101996277039781,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2114,unemployment_rate,5.117685165191103,5.1,0.017685165191103636,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2115,unemployment_rate,5.390118116785893,5.4,0.009881883214107212,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2116,unemployment_rate,5.811965811965812,5.7,0.11196581196581157,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2117,unemployment_rate,4.870863203378179,4.9,0.029136796621821226,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2118,unemployment_rate,5.197424559770383,5.2,0.0025754402296174206,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2119,unemployment_rate,4.168694241686943,4.2,0.031305758313057375,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2120,unemployment_rate,4.318967084924532,4.3,0.01896708492453225,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2121,unemployment_rate,5.28105167724388,5.3,0.018948322756119573,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2122,unemployment_rate,5.664588119461766,5.7,0.035411880538234186,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2125,unemployment_rate,3.8047295715289158,3.8,0.0047295715289159546,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2126,unemployment_rate,4.584408879710893,4.6,0.015591120289106364,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2127,unemployment_rate,5.621473014035596,5.6,0.021473014035596094,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2128,unemployment_rate,6.2665489849955875,6.4,0.1334510150044128,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2130,unemployment_rate,4.232218036782628,4.2,0.03221803678262791,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2131,unemployment_rate,6.285355122564424,6.3,0.01464487743557541,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2132,unemployment_rate,4.675572519083969,4.7,0.024427480916030753,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2133,unemployment_rate,4.132869833912708,4.2,0.06713016608729205,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2134,unemployment_rate,8.308058925476605,8.3,0.008058925476603918,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2135,unemployment_rate,6.705355894280521,6.7,0.005355894280520523,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2136,unemployment_rate,5.845511482254697,5.9,0.05448851774530361,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2137,unemployment_rate,4.0195808052950905,4.0,0.019580805295090542,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2138,unemployment_rate,5.233863003860311,5.2,0.03386300386031049,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2140,unemployment_rate,7.121212121212121,7.1,0.02121212121212146,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2141,unemployment_rate,7.432521395655037,7.4,0.032521395655036756,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2142,unemployment_rate,9.020442930153322,9.0,0.020442930153322436,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2143,unemployment_rate,8.727655099894847,8.7,0.027655099894847268,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2144,unemployment_rate,11.427049344076714,11.4,0.027049344076713666,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2145,unemployment_rate,6.097710899658233,6.1,0.002289100341766215,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2146,unemployment_rate,5.773305084745763,5.8,0.02669491525423684,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2147,unemployment_rate,5.353466026080989,5.4,0.04653397391901137,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2148,unemployment_rate,6.63982617586912,6.6,0.03982617586912074,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2150,unemployment_rate,7.222082810539524,7.2,0.022082810539523656,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2151,unemployment_rate,5.260132221902845,5.3,0.039867778097154805,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2152,unemployment_rate,4.610120655501531,4.6,0.010120655501530962,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2153,unemployment_rate,4.269216205982582,4.3,0.0307837940174176,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2154,unemployment_rate,4.448284374228585,4.5,0.051715625771414864,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2155,unemployment_rate,4.173222628355644,4.2,0.02677737164435623,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2156,unemployment_rate,3.3659549228944248,3.3,0.06595492289442495,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2157,unemployment_rate,2.5628856193640246,2.6,0.0371143806359755,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2158,unemployment_rate,3.578024007386888,3.6,0.021975992613112005,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2159,unemployment_rate,3.1126871552403466,3.1,0.01268715524034647,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2160,unemployment_rate,9.289848934067486,9.3,0.010151065932515024,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2161,unemployment_rate,10.152332292553695,10.2,0.047667707446304775,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2162,unemployment_rate,7.822765469824293,7.8,0.02276546982429295,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2163,unemployment_rate,12.8581173260573,12.9,0.041882673942700066,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2164,unemployment_rate,8.176638176638177,8.2,0.023361823361822687,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2165,unemployment_rate,10.471204188481675,10.5,0.02879581151832511,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2166,unemployment_rate,9.989384288747347,10.0,0.010615711252652815,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2167,unemployment_rate,5.802668823291548,5.8,0.0026688232915486054,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2168,unemployment_rate,9.39143007360673,9.4,0.008569926393271032,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2170,unemployment_rate,7.484629778134188,7.5,0.015370221865811828,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2171,unemployment_rate,5.188199389623601,5.2,0.011800610376399234,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2172,unemployment_rate,3.341433778857837,3.3,0.04143377885783739,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2173,unemployment_rate,3.656856606136506,3.7,0.04314339386349397,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2174,unemployment_rate,5.195911413969336,5.2,0.00408858603066431,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2175,unemployment_rate,2.013422818791946,2.0,0.013422818791946067,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2176,unemployment_rate,6.751078182019242,6.7,0.05107818201924186,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2177,unemployment_rate,7.782413350449294,7.8,0.017586649550706213,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2178,unemployment_rate,3.1556039173014145,3.1,0.05560391730141445,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2179,unemployment_rate,4.710240804445621,4.7,0.01024080444562081,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2190,unemployment_rate,8.12394366197183,8.2,0.07605633802816847,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2191,unemployment_rate,4.413946587537092,4.5,0.08605341246290799,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2192,unemployment_rate,7.313566936208446,7.3,0.013566936208445846,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
2193,unemployment_rate,4.656564539320872,4.7,0.04343546067912829,both_available,Use the ABS-published G43 percentage as the analysis feature; retain the derived G46B rate for QA.
