merchant_abn,fraud_risk_index,risk_safety_score,fraud_risk_70c_30knn,risk_safety_70c_30knn,fraud_risk_50c_50knn,risk_safety_50c_50knn,fraud_risk_30c_70knn,risk_safety_30c_70knn,consumer_exposure_percentile,knn_merchant_risk_percentile,knn_confidence_score,knn_out_of_distribution
10487253336,0.4767833957709514,52.32166042290485,0.5220093078002096,47.79906921997904,0.4767833957709514,52.32166042290485,0.4315574837416932,56.84425162583068,0.589848175844097,0.3637186156978059,0.0327868852459016,True
10530696903,0.5292694114410689,47.07305885589312,0.4075684449611743,59.24315550388257,0.5292694114410689,47.07305885589312,0.6509703779209634,34.90296220790366,0.2250169952413324,0.8335218276408053,0.3770491803278688,False
10545955006,0.4728490544249057,52.715094557509424,0.4302763939057932,56.97236060942068,0.4728490544249057,52.715094557509424,0.5154217149440183,48.457828505598165,0.3664174031271244,0.5792807057226872,0.4426229508196722,False
10553813474,0.4531383930587349,54.68616069412651,0.3543666071019529,64.56333928980472,0.4531383930587349,54.68616069412651,0.5519101790155169,44.80898209844831,0.2062089281667799,0.7000678579506899,0.4426229508196722,False
10596295795,0.5347207026924266,46.52792973075734,0.6208550819372325,37.91449180627675,0.5347207026924266,46.52792973075734,0.4485863234476205,55.14136765523795,0.7500566508044414,0.3193847545804116,0.8688524590163934,False
10618089367,0.3044304030067238,69.55695969932762,0.321339411076638,67.8660588923362,0.3044304030067238,69.55695969932762,0.2875213949368096,71.24786050631904,0.3467029231815092,0.2621578828319384,0.0327868852459016,True
10648956813,0.2826376932335746,71.73623067664255,0.3737067945034803,62.629320549651965,0.2826376932335746,71.73623067664255,0.1915685919636688,80.8431408036331,0.510310446408339,0.0549649400588102,0.2131147540983606,False
10651113986,0.7221145673270144,27.78854326729856,0.7301189556692654,26.988104433073456,0.7221145673270144,27.78854326729856,0.7141101789847633,28.588982101523676,0.7421255381826422,0.7021035964713865,0.0327868852459016,True
10672322914,0.3125923474745325,68.74076525254675,0.2846322269755421,71.53677730244578,0.3125923474745325,68.74076525254675,0.3405524679735229,65.9447532026477,0.2426920462270564,0.3824926487220086,0.3114754098360656,False
10702078694,0.6044890451106473,39.551095488935275,0.5573002704835649,44.26997295164351,0.6044890451106473,39.551095488935275,0.6516778197377296,34.83221802622703,0.4865171085429413,0.7224609816783533,0.5737704918032787,False
10714068705,0.3631420102017066,63.685798979829336,0.3129679162955084,68.70320837044915,0.3631420102017066,63.685798979829336,0.4133161041079047,58.668389589209525,0.2377067754362112,0.488577244967202,0.0327868852459016,True
10739268011,0.0236644544021378,97.63355455978622,0.0262539638264175,97.37460361735825,0.0236644544021378,97.63355455978622,0.0210749449778581,97.8925055022142,0.030138227962837,0.0171906808414385,0.0327868852459016,True
10746056613,0.5442403187350322,45.57596812649678,0.3851891039987805,61.481089600121955,0.5442403187350322,45.57596812649678,0.703291533471284,29.670846652871596,0.1466122818944029,0.9418683555756616,0.2786885245901639,False
10848766800,0.5406254054037154,45.93745945962846,0.4348669722247807,56.51330277752192,0.5406254054037154,45.93745945962846,0.6463838385826499,35.361616141735006,0.2762293224563789,0.8050214883510518,0.1639344262295081,False
10854978569,0.517696040358643,48.230395964135695,0.3840370667712701,61.596293322872995,0.517696040358643,48.230395964135695,0.6513550139460159,34.86449860539841,0.1835486063902107,0.8518434743270753,0.1147540983606557,False
10860706939,0.4603669383188706,53.963306168112936,0.3544435937640393,64.55564062359606,0.4603669383188706,53.963306168112936,0.5662902828737019,43.37097171262981,0.1955585769317924,0.7251752997059489,0.4426229508196722,False
10881038707,0.49102551820814,50.897448179186,0.6269969107436014,37.30030892563986,0.49102551820814,50.897448179186,0.3550541256726786,64.49458743273213,0.8309539995467936,0.1510970368694865,0.1147540983606557,False
10901349044,0.5849714398448416,41.502856015515846,0.5168564193113917,48.31435806886083,0.5849714398448416,41.502856015515846,0.6530864603782915,34.691353962170844,0.4146838885112168,0.7552589911784664,0.2459016393442623,False
10922217544,0.4751229287858511,52.487707121414886,0.336920573496301,66.3079426503699,0.4751229287858511,52.487707121414886,0.6133252840754012,38.66747159245987,0.1296170405619759,0.8206288170097263,0.0327868852459016,True
10930486968,0.5616358958359186,43.83641041640814,0.5362110865611477,46.37889134388523,0.5616358958359186,43.83641041640814,0.5870607051106893,41.29392948893107,0.4980738726489916,0.6251979190228455,0.6557377049180328,False
10945019164,0.6732465147261595,32.67534852738405,0.6462320692707738,35.37679307292262,0.6732465147261595,32.67534852738405,0.7002609601815449,29.973903981845503,0.6057104010876955,0.7407826283646234,0.3114754098360656,False
10955677986,0.7922182527789904,20.77817472210096,0.7650205052590552,23.497949474094483,0.7922182527789904,20.77817472210096,0.8194160002989256,18.05839997010744,0.7242238839791525,0.8602126215788283,0.4426229508196722,False
10959028715,0.3949227911427204,60.50772088572795,0.4823196388823238,51.768036111767614,0.3949227911427204,60.50772088572795,0.307525943403117,69.2474056596883,0.613414910491729,0.1764306717937118,0.0327868852459016,True
10995883576,0.7963550044636374,20.36449955363626,0.8463604760523044,15.363952394769564,0.7963550044636374,20.36449955363626,0.7463495328749705,25.36504671250295,0.9213686834353048,0.6713413254919701,0.5737704918032787,False
11017796471,0.4424364781872234,55.756352181277656,0.5166288934838273,48.337110651617266,0.4424364781872234,55.756352181277656,0.3682440628906195,63.17559371093805,0.6279175164287333,0.2569554399457136,0.0327868852459016,True
11024352823,0.4274761296498444,57.25238703501556,0.343682595986145,65.6317404013855,0.4274761296498444,57.25238703501556,0.5112696633135438,48.87303366864562,0.2179922954905959,0.6369599638090929,0.540983606557377,False
11029341140,0.1742046962581458,82.57953037418542,0.1704190334811507,82.95809665188492,0.1742046962581458,82.57953037418542,0.1779903590351408,82.20096409648592,0.1647405393156582,0.1836688532006333,0.0327868852459016,True
11076688542,0.917875605853508,8.212439414649186,0.8935307113480442,10.646928865195582,0.917875605853508,8.212439414649186,0.942220500358972,5.777949964102791,0.8570133695898482,0.978737842117168,0.0327868852459016,True
11089768124,0.6835480682011615,31.645193179883847,0.6067297926542115,39.32702073457885,0.6835480682011615,31.645193179883847,0.7603663437481115,23.96336562518885,0.4915023793337865,0.8755937570685365,0.4426229508196722,False
11093673306,0.8135788223736772,18.64211776263228,0.8213446648268802,17.86553351731198,0.8135788223736772,18.64211776263228,0.8058129799204741,19.418702007952593,0.8329934285066848,0.7941642162406696,0.2459016393442623,False
11121775571,0.3280775841031871,67.19224158968129,0.4399464824809468,56.00535175190531,0.3280775841031871,67.19224158968129,0.2162086857254273,78.37913142745727,0.6077498300475866,0.0484053381587876,0.0983606557377049,False
11134994590,0.258567085495636,74.1432914504364,0.1676487489180478,83.23512510819522,0.258567085495636,74.1432914504364,0.3494854220732241,65.05145779267758,0.0312712440516655,0.4858629269396064,0.360655737704918,False
11137507330,0.7370084623308414,26.29915376691586,0.7236462738634946,27.635372613650546,0.7370084623308414,26.29915376691586,0.7503706507981881,24.96293492018119,0.7036029911624745,0.7704139334992083,0.0655737704918032,False
11149063370,0.1946933483370189,80.5306651662981,0.1407453087982684,85.92546912017316,0.1946933483370189,80.5306651662981,0.2486413878757693,75.13586121242307,0.0598232494901427,0.329563447183895,0.8360655737704918,False
11173270682,0.5363001594115964,46.369984058840366,0.6200805715137151,37.99194284862849,0.5363001594115964,46.369984058840366,0.4525197473094776,54.748025269052235,0.7457511896668932,0.3268491291562995,0.0327868852459016,True
11199348915,0.4912939976595439,50.8706002340456,0.5458527638801134,45.41472361198866,0.4912939976595439,50.8706002340456,0.4367352314389745,56.326476856102545,0.6276909132109676,0.3548970821081203,0.0327868852459016,True
11208869091,0.5973120378589856,40.26879621410144,0.6300391601729032,36.996083982709685,0.5973120378589856,40.26879621410144,0.5645849155450678,43.541508445493214,0.6791298436437797,0.5154942320741913,0.0327868852459016,True
11215815177,0.558549432894822,44.14505671051781,0.619833942537709,38.016605746229104,0.558549432894822,44.14505671051781,0.497264923251935,50.273507674806496,0.7117607070020394,0.4053381587876046,0.0327868852459016,True
11237511112,0.3738376974570773,62.61623025429227,0.4979486642480963,50.20513357519037,0.3738376974570773,62.61623025429227,0.2497267306660581,75.02732693339418,0.684115114434625,0.0635602804795295,0.4590163934426229,False
11240426404,0.2965949086393335,70.34050913606664,0.4025660546329542,59.74339453670458,0.2965949086393335,70.34050913606664,0.1906237626457127,80.93762373542872,0.5615227736233854,0.0316670436552816,0.7213114754098361,False
11243046390,0.679625925806898,32.037407419310206,0.7203973547136878,27.960264528631217,0.679625925806898,32.037407419310206,0.638854496900108,36.1145503099892,0.7815544980738727,0.5776973535399231,0.5901639344262295,False
11285988014,0.2895500396132768,71.04499603867231,0.3338025367976511,66.61974632023488,0.2895500396132768,71.04499603867231,0.2452975424289025,75.47024575710975,0.4001812825742125,0.1789187966523411,0.0327868852459016,True
11304124014,0.7466019127853882,25.339808721461175,0.6706667900913552,32.93332099086448,0.7466019127853882,25.339808721461175,0.822537035479421,17.746296452057898,0.5567641060503059,0.9364397195204704,0.2459016393442623,False
11355018654,0.4262934464001893,57.37065535998107,0.4201087213637935,57.98912786362065,0.4262934464001893,57.37065535998107,0.4324781714365849,56.752182856341506,0.4108316338092,0.4417552589911784,0.0327868852459016,True
11358147682,0.4074370704514581,59.25629295485419,0.4223910888604964,57.76089111395035,0.4074370704514581,59.25629295485419,0.3924830520424197,60.75169479575803,0.4448221164740539,0.3700520244288622,0.7540983606557377,False
11400713351,0.2291419580229968,77.08580419770031,0.191144816780714,80.8855183219286,0.2291419580229968,77.08580419770031,0.2671390992652797,73.28609007347204,0.1341491049172898,0.3241348111287039,0.639344262295082,False
11411018019,0.5269644758835693,47.30355241164307,0.6871734736561329,31.28265263438671,0.5269644758835693,47.30355241164307,0.3667554781110057,63.32445218889944,0.9274869703149784,0.1264419814521601,0.0327868852459016,True
11422053652,0.5902285473616358,40.97714526383642,0.4941779169961793,50.58220830038207,0.5902285473616358,40.97714526383642,0.6862791777270922,31.372082227290775,0.3501019714479945,0.830355123275277,0.3114754098360656,False
11422618712,0.6924643230635074,30.753567693649263,0.6539558202147189,34.60441797852811,0.6924643230635074,30.753567693649263,0.7309728259122957,26.902717408770428,0.5961930659415363,0.7887355801854784,0.2622950819672131,False
11437621158,0.3787727116419466,62.12272883580534,0.332679443889768,66.7320556110232,0.3787727116419466,62.12272883580534,0.4248659793941252,57.51340206058748,0.2635395422615001,0.4940058810223931,0.0327868852459016,True
11439466003,0.2330046177132982,76.69953822867018,0.3011442616771518,69.88557383228482,0.2330046177132982,76.69953822867018,0.1648649737494447,83.51350262505552,0.4033537276229322,0.0626555078036643,0.6229508196721312,False
11452293720,0.6408271596642376,35.91728403357624,0.6441835833580258,35.58164166419742,0.6408271596642376,35.91728403357624,0.6374707359704495,36.252926402955055,0.6492182188987083,0.6324361004297671,0.4918032786885246,False
11470993597,0.6811113275827064,31.88886724172936,0.5779847208641491,42.20152791358509,0.6811113275827064,31.88886724172936,0.7842379343012638,21.576206569873623,0.4232948107863131,0.9389278443790996,0.4426229508196722,False
11563852275,0.5704548922486579,42.95451077513421,0.4903807984808511,50.96192015191489,0.5704548922486579,42.95451077513421,0.6505289860164646,34.94710139835354,0.3702696578291412,0.7706401266681746,0.0655737704918032,False
11566786699,0.2662245417999389,73.3775458200061,0.3576046548329658,64.23953451670342,0.2662245417999389,73.3775458200061,0.174844428766912,82.51555712330881,0.4946748243825062,0.0377742592173716,0.2131147540983606,False
11588046517,0.5533050112627591,44.66949887372409,0.498128486023461,50.18715139765389,0.5533050112627591,44.66949887372409,0.6084815365020572,39.15184634979428,0.4153636981645139,0.6912463243610043,0.0491803278688525,True
11590404675,0.2972959383179993,70.27040616820005,0.212911893378291,78.70881066217089,0.2972959383179993,70.27040616820005,0.3816799832577075,61.83200167422924,0.0863358259687287,0.5082560506672699,0.6557377049180328,False
11633090957,0.7693582628651657,23.064173713483427,0.7949029704088796,20.50970295911204,0.7693582628651657,23.064173713483427,0.7438135553214518,25.61864446785482,0.8332200317244505,0.705496494005881,0.5737704918032787,False
11700214701,0.5734724413634061,42.65275586365939,0.6262497915798837,37.37502084201163,0.5734724413634061,42.65275586365939,0.5206950911469286,47.930490885307144,0.7054158169046001,0.4415290658222122,0.0327868852459016,True
11766327188,0.7315620660370264,26.84379339629735,0.7625266345916244,23.74733654083756,0.7315620660370264,26.84379339629735,0.7005974974824284,29.94025025175716,0.8089734874235214,0.6541506446505315,0.4426229508196722,False
11788487195,0.6909623655674233,30.90376344325767,0.6890392366982604,31.09607633017396,0.6909623655674233,30.90376344325767,0.6928854944365861,30.71145055634139,0.6861545433945162,0.6957701877403303,0.2131147540983606,False
11791943985,0.8258825672519754,17.41174327480246,0.8182125224495311,18.178747755046885,0.8258825672519754,17.41174327480246,0.8335526120544198,16.644738794558023,0.8067074552458645,0.8450576792580864,0.2459016393442623,False
11800043583,0.1318110322911891,86.81889677088108,0.1027439953094517,89.72560046905483,0.1318110322911891,86.81889677088108,0.1608780692729265,83.91219307270734,0.0591434398368456,0.2044786247455327,0.2131147540983606,False
11802512399,0.4961152489306312,50.38847510693688,0.4802207015904204,51.97792984095796,0.4961152489306312,50.38847510693688,0.512009796270842,48.799020372915805,0.4563788805801042,0.5358516172811582,0.0655737704918032,False
11839682616,0.3206646450235734,67.93353549764265,0.3082383519359659,69.1761648064034,0.3206646450235734,67.93353549764265,0.3330909381111809,66.69090618888191,0.2895989123045547,0.3517303777425922,0.0327868852459016,True
11841065357,0.3903960574217987,60.96039425782013,0.4783346206302829,52.1665379369717,0.3903960574217987,60.96039425782013,0.3024574942133144,69.75425057866855,0.6102424654430093,0.1705496494005881,0.0327868852459016,True
11848576000,0.2754695276591498,72.45304723408502,0.200359894705619,79.96401052943808,0.2754695276591498,72.45304723408502,0.3505791606126806,64.94208393873194,0.0876954452753229,0.4632436100429767,0.2459016393442623,False
11895748930,0.3439451912372776,65.60548087627224,0.3645361607428198,63.54638392571802,0.3439451912372776,65.60548087627224,0.3233542217317354,67.66457782682646,0.395422615001133,0.2924677674734223,0.0327868852459016,True
11944993446,0.4002162648624109,59.978373513758896,0.5257404545893251,47.4259545410675,0.4002162648624109,59.978373513758896,0.2746920751354967,72.53079248645032,0.7140267391796964,0.0864057905451255,0.0327868852459016,True
11961681734,0.8264513305647864,17.354866943521362,0.8200040410309181,17.999595896908193,0.8264513305647864,17.354866943521362,0.8328986200986547,16.710137990134534,0.8103331067301156,0.8425695543994571,0.4426229508196722,False
11974270529,0.2272515049175358,77.27484950824642,0.2042412269931229,79.57587730068771,0.2272515049175358,77.27484950824642,0.2502617828419488,74.97382171580512,0.1697258101065035,0.2847771997285682,0.0655737704918032,False
11975295389,0.0899358494030176,91.00641505969824,0.1146005307159098,88.53994692840902,0.0899358494030176,91.00641505969824,0.0652711680901254,93.47288319098746,0.1515975526852481,0.0282741461207871,0.0327868852459016,True
11981237946,0.7536536245007848,24.63463754992152,0.7924595664974343,20.75404335025657,0.7536536245007848,24.63463754992152,0.7148476825041351,28.51523174958649,0.8506684794924088,0.6566387695091608,0.5737704918032787,False
12014115545,0.5182400726032403,48.17599273967596,0.4248801414545343,57.51198585454658,0.5182400726032403,48.17599273967596,0.6116000037519465,38.83999962480536,0.2848402447314752,0.7516399004750056,0.0327868852459016,True
12031655138,0.6000717687911141,39.99282312088859,0.4517720438262207,54.82279561737793,0.6000717687911141,39.99282312088859,0.7483714937560075,25.162850624399248,0.2293224563788805,0.9708210812033476,0.2622950819672131,False
12034469787,0.3899177611253543,61.00822388746457,0.4165928501943605,58.340714980563945,0.3899177611253543,61.00822388746457,0.3632426720563481,63.67573279436519,0.4566054837978699,0.3232300384528387,0.0327868852459016,True
12037481016,0.4699104397040411,53.008956029595886,0.3293516569790075,67.06483430209926,0.4699104397040411,53.008956029595886,0.6104692224290746,38.95307775709254,0.118513482891457,0.8213073965166252,0.0983606557377049,False
12042198256,0.5992152537333277,40.07847462666723,0.5225928277441888,47.74071722558112,0.5992152537333277,40.07847462666723,0.6758376797224667,32.41623202775333,0.4076591887604804,0.7907713187061751,0.0655737704918032,False
12103450178,0.7242498195657143,27.575018043428567,0.8253951217416946,17.46048782583054,0.7242498195657143,27.575018043428567,0.6231045173897338,37.689548261026616,0.9771130750056652,0.4713865641257634,0.0327868852459016,True
12133839110,0.2260241776048465,77.39758223951534,0.1609034256655591,83.90965743344408,0.2260241776048465,77.39758223951534,0.2911449295441338,70.88550704558662,0.0632222977566281,0.3888260574530649,0.0327868852459016,True
12161076724,0.3085389894644624,69.14610105355375,0.3402106359175172,65.97893640824827,0.3085389894644624,69.14610105355375,0.2768673430114076,72.31326569885924,0.3877181055970994,0.2293598733318254,0.0655737704918032,False
12171241826,0.5262214674590655,47.37785325409345,0.3582436441282831,64.17563558717168,0.5262214674590655,47.37785325409345,0.6941992907898478,30.580070921015224,0.1062769091321096,0.9461660257860212,0.2459016393442623,False
12173100693,0.2744529141732496,72.55470858267503,0.3503051044976049,64.96948955023952,0.2744529141732496,72.55470858267503,0.1986007238488943,80.13992761511057,0.4640833899841378,0.0848224383623614,0.0327868852459016,True
12182018430,0.0596863700752947,94.03136299247052,0.0731560323329629,92.68439676670371,0.0596863700752947,94.03136299247052,0.0462167078176264,95.37832921823734,0.0933605257194652,0.0260122144311241,0.0327868852459016,True
12183270048,0.7065883514464701,29.341164855352982,0.7066631853523597,29.333681464764027,0.7065883514464701,29.341164855352982,0.7065135175405806,29.348648245941945,0.7067754362111942,0.7064012666817462,0.639344262295082,False
12185659961,0.524378785038734,47.56212149612659,0.3924881366475322,60.75118633524678,0.524378785038734,47.56212149612659,0.6562694334299357,34.37305665700643,0.1946521640607296,0.8541054060167383,0.2131147540983606,False
12208064492,0.6785595426479711,32.14404573520289,0.7483095302568089,25.16904697431911,0.6785595426479711,32.14404573520289,0.6088095550391333,39.11904449608667,0.8529345116700657,0.5041845736258765,0.0983606557377049,False
12219088747,0.5918697164251145,40.81302835748855,0.5207234613982367,47.927653860176335,0.5918697164251145,40.81302835748855,0.6630159714519925,33.69840285480075,0.4140040788579198,0.7697353539923094,0.4754098360655737,False
12240378188,0.0152828006620032,98.47171993379968,0.0156958530688539,98.4304146931146,0.0152828006620032,98.47171993379968,0.0148697482551526,98.51302517448474,0.0163154316791298,0.0142501696448767,0.0327868852459016,True
12296390138,0.5940065832309621,40.59934167690379,0.4667143963469162,53.32856036530838,0.5940065832309621,40.59934167690379,0.721298770115008,27.8701229884992,0.2757761160208475,0.9122370504410768,0.2459016393442623,False
12353567572,0.8184405403356547,18.15594596643453,0.8236272065943226,17.637279340567737,0.8184405403356547,18.15594596643453,0.8132538740769865,18.67461259230135,0.831407205982325,0.8054738746889843,0.0327868852459016,True
12374632228,0.2524412895973233,74.75587104026766,0.2057589047350538,79.42410952649462,0.2524412895973233,74.75587104026766,0.2991236744595928,70.08763255404071,0.1357353274416496,0.369147251752997,0.0983606557377049,False
12380299397,0.4081409192156197,59.18590807843803,0.333984936754842,66.6015063245158,0.4081409192156197,59.18590807843803,0.4822969016763974,51.77030983236026,0.2227509630636755,0.5935308753675639,0.2786885245901639,False
12395011633,0.9506050090638724,4.939499093612754,0.9328375125763247,6.716248742367514,0.9506050090638724,4.939499093612754,0.96837250555142,3.162749444857993,0.9061862678450034,0.9950237502827416,0.639344262295082,False
12404803031,0.576618950825564,42.338104917443594,0.4192095304772102,58.07904695227898,0.576618950825564,42.338104917443594,0.734028371173918,26.59716288260821,0.1830953999546793,0.9701425016964488,0.0327868852459016,True
12426913844,0.8030476415710138,19.69523584289862,0.7591909234878156,24.080907651218443,0.8030476415710138,19.69523584289862,0.846904359654212,15.309564034578804,0.6934058463630184,0.9126894367790092,0.4590163934426229,False
12434006854,0.5779215989770923,42.207840102290774,0.5458918671587457,45.41081328412543,0.5779215989770923,42.207840102290774,0.6099513307954387,39.00486692045613,0.4978472694312259,0.6579959285229586,0.0655737704918032,False
12438697459,0.328832073894074,67.1167926105926,0.3739591129065781,62.604088709342186,0.328832073894074,67.1167926105926,0.2837050348815699,71.629496511843,0.4416496714253342,0.2160144763628138,0.0327868852459016,True
12476477880,0.5105579621148738,48.94420378851262,0.3240098282546483,67.59901717453516,0.5105579621148738,48.94420378851262,0.6971060959750994,30.289390402490056,0.0441876274643099,0.9769282967654376,0.0327868852459016,True
12483082042,0.6124102653051611,38.75897346948389,0.6640244505948347,33.59755494051653,0.6124102653051611,38.75897346948389,0.5607960800154875,43.92039199845125,0.7414457285293451,0.4833748020809771,0.0327868852459016,True
12497320096,0.6260316507442155,37.396834925578446,0.5442117844642043,45.57882155357957,0.6260316507442155,37.396834925578446,0.7078515170242266,29.214848297577344,0.4214819850441876,0.8305813164442434,0.0327868852459016,True
12513701055,0.7701088059363584,22.989119406364157,0.8271683880258984,17.28316119741016,0.7701088059363584,22.989119406364157,0.7130492238468183,28.69507761531817,0.9127577611602083,0.6274598507125084,0.6229508196721312,False
12516851436,0.9551368683947866,4.4863131605213376,0.939091638372018,6.090836162798185,0.9551368683947866,4.4863131605213376,0.9711820984175552,2.8817901582444905,0.9150237933378654,0.9952499434517078,0.3114754098360656,False
12543580354,0.3947269415849094,60.52730584150906,0.4956170396393661,50.43829603606338,0.3947269415849094,60.52730584150906,0.2938368435304525,70.61631564695475,0.6469521867210515,0.1425016964487672,0.0327868852459016,True
12578813079,0.9588989892450864,4.110101075491368,0.9545825387997144,4.5417461200285665,0.9588989892450864,4.110101075491368,0.9632154396904582,3.67845603095418,0.9481078631316564,0.969690115358516,0.2622950819672131,False
12710873213,0.352182635940275,64.7817364059725,0.2612529307597235,73.87470692402765,0.352182635940275,64.7817364059725,0.4431123411208264,55.68876588791736,0.1248583729888964,0.5795068988916535,0.0327868852459016,True
12711807314,0.6937960846797926,30.62039153202074,0.7935266877442,20.64733122558,0.6937960846797926,30.62039153202074,0.5940654816153852,40.59345183846148,0.9431225923408112,0.444469577018774,0.0327868852459016,True
12741443840,0.2245675305010955,77.54324694989046,0.2160457528349876,78.39542471650122,0.2245675305010955,77.54324694989046,0.2330893081672033,76.69106918327967,0.2032630863358259,0.245871974666365,0.0655737704918032,False
12771097467,0.2542163395938046,74.57836604061954,0.2915735381773115,70.84264618226885,0.2542163395938046,74.57836604061954,0.2168591410102976,78.31408589897023,0.3476093360525719,0.1608233431350373,0.2131147540983606,False
12840456630,0.9705594188132336,2.944058118676629,0.9666547086185544,3.3345291381445596,0.9705594188132336,2.944058118676629,0.974464129007913,2.5535870992086984,0.9607976433265352,0.980321194299932,0.0327868852459016,True
12847992240,0.5594892903710855,44.05107096289144,0.3859088472795287,61.40911527204713,0.5594892903710855,44.05107096289144,0.7330697334626421,26.693026653735785,0.1255381826421935,0.9934403980999774,0.0327868852459016,True
12870663624,0.2174671254907707,78.25328745092293,0.2726964547642109,72.73035452357891,0.2174671254907707,78.25328745092293,0.1622377962173306,83.77622037826694,0.3555404486743712,0.0793938023071703,0.0655737704918032,False
12888399565,0.4662886324272843,53.371136757271564,0.4259775755587952,57.402242444120475,0.4662886324272843,53.371136757271564,0.5065996892957735,49.340031070422654,0.3655109902560616,0.5670662745985071,0.2459016393442623,False
12899341959,0.3503790362961357,64.96209637038642,0.262799368299322,73.72006317006779,0.3503790362961357,64.96209637038642,0.4379587042929495,56.20412957070505,0.1314298663041015,0.56932820628817,0.2459016393442623,False
