merchant_abn,merchant_name,merchant_category,merchant_pricing_level,merchant_take_rate_pct,has_merchant_master_record,total_transactions,total_revenue,avg_transaction_value,unique_consumers,repeat_consumer_share,first_order_date,last_order_date,active_months_all_time,potential_months_in_window,active_months_in_window,transactions_in_window,normalized_monthly_revenue_trend,monthly_revenue_cv,low_sample_short_window,low_sample_few_transactions,low_sample_few_active_months,low_sample_growth_estimate,estimated_bnpl_revenue,regional_data_coverage_rate_all_sources,census_data_coverage_rate,seifa_data_coverage_rate,ato_data_coverage_rate,regional_data_coverage_rate_all_sources_by_count,census_data_coverage_rate_by_count,seifa_data_coverage_rate_by_count,ato_data_coverage_rate_by_count,ato_small_denominator_share_of_matched,census_population,census_median_household_income_weekly,census_avg_household_size,census_single_parent_family_share,census_couple_with_children_family_share,census_unemployment_rate_published_pct,census_labour_force_participation_rate_published_pct,seifa_irsd_national_decile,seifa_irsad_national_decile,seifa_ier_national_decile,ato_taxable_income_or_loss_per_reporter,ato_salary_or_wages_per_recipient,ato_net_tax_payer_share,value_score,customer_score,growth_score,market_score,stability_score,preliminary_score,preliminary_rank,balanced_score,balanced_rank,value_focused_score,value_focused_rank,growth_focused_score,growth_focused_rank,best_rank,worst_rank,rank_range,fraud_risk_index,risk_safety_score,fraud_risk_70c_30knn,risk_safety_70c_30knn,fraud_risk_50c_50knn,risk_safety_50c_50knn,fraud_risk_30c_70knn,risk_safety_30c_70knn,consumer_exposure_percentile,knn_merchant_risk_percentile,knn_confidence_score,knn_out_of_distribution,final_score,final_rank,rank_change_after_fraud,final_score_70c_30knn,final_score_50c_50knn,final_score_30c_70knn,fraud_5_score,fraud_5_rank,fraud_10_score,fraud_10_rank,fraud_15_score,fraud_15_rank,fraud_weight_best_rank,fraud_weight_worst_rank,fraud_weight_rank_range
63123845164,Odio Phasellus Institute,artist supply and craft shops,A,6.59,True,11446,8630515.159852488,754.0201956886675,9090,0.2223322332233223,2021-02-28,2022-10-26,21,19,19,10826,0.0155633332500412,0.1935223917077619,False,False,False,False,568750.9490342789,0.8083398126457116,0.8347161633649818,0.8347161633649818,0.8280060255030592,0.810326751703652,0.8362746811113052,0.8362746811113052,0.8300716407478596,0.0980949373750131,9759.908483075636,1610.455390722942,2.464508368200838,0.1368038434592566,0.3975736392012011,4.5642707898036,59.26692436272459,5.532786022523945,5.5319440058941165,5.550889380065256,68845.98575642493,64590.92762883368,0.7362274427408236,99.8012916045703,93.61649279682068,57.32769345608361,69.6969696969697,87.16098531973128,84.85389413944964,20,84.85389413944964,20,88.482790142254,41,80.91577426498846,36,20,41,21,0.2486101011523755,75.13898988476244,0.3096917801566416,69.03082198433583,0.2486101011523755,75.13898988476244,0.1875284221481093,81.24715778518907,0.401314298663041,0.09590590364171,0.4918032786885246,False,83.88240371398092,11,9,83.27158692393826,83.88240371398092,84.49322050402358,84.36814892671528,15,83.88240371398092,11,83.39665850124656,11,11,15,4
48534649627,Dignissim Maecenas Foundation,"opticians, optical goods, and eyeglasses",A,6.64,True,66437,9408958.320743646,141.622263508943,22580,0.8144375553587245,2021-02-28,2022-10-26,21,19,19,62814,0.0158707547774489,0.1885738174091368,False,False,False,False,624754.8324973781,0.8126438296141298,0.8390218343805506,0.8390218343805506,0.8339778919328483,0.8106025257010401,0.8378764844890648,0.8378764844890648,0.8315547059620392,0.0974369185099373,9684.041659181546,1605.8692199906586,2.4627535318995717,0.1384034993459968,0.3965287911868719,4.582265655876104,59.1768224769156,5.479420814479638,5.478009049773756,5.496180995475113,68652.193163032,64422.686273130144,0.7358223207404743,99.97516145057128,99.4287133631396,59.11918387658621,51.53999006458023,89.99751181886042,85.32718933056061,10,85.32718933056061,10,89.79174677855943,6,81.26891397753369,25,6,25,19,0.2953262432820552,70.46737567179449,0.3909279009658341,60.90720990341659,0.2953262432820552,70.46737567179449,0.1997245855982763,80.02754144017237,0.5343303874915024,0.056322099072608,0.7868852459016393,False,83.841207964684,12,-2,82.88519138784622,83.841207964684,84.79722454152179,84.58419864762232,10,83.841207964684,12,83.09821728174569,14,10,14,4
76314317957,Semper Corp.,"florists supplies, nursery stock, and flowers",A,5.93,True,33333,4984309.616983732,149.53078381735014,18071,0.5356648774279232,2021-02-28,2022-10-26,21,19,19,31527,0.0164459451288865,0.187668944632947,False,False,False,False,295569.5602871353,0.8115678040301006,0.8412369177394124,0.8412369177394124,0.8312892572485072,0.8093480934809348,0.8375783757837578,0.8375783757837578,0.8286982869828698,0.0953553198421605,9711.681722124718,1604.3601490024714,2.4634246968501072,0.138284224025547,0.3963676568598198,4.578806547512461,59.17954081449919,5.466820542412003,5.469777841892672,5.486151182919793,68542.49188118942,64352.31300182503,0.7362431873265656,98.73323397913562,98.53452558370591,62.527992037820354,47.96323894684551,90.61955710375716,85.14845745747935,12,85.14845745747935,12,89.49721930615964,10,81.53786868311931,17,10,17,7,0.2858076779894979,71.41923220105019,0.3770590459507348,62.29409540492652,0.2858076779894979,71.41923220105019,0.194556310028261,80.5443689971739,0.5139360978925901,0.0576792580864057,0.6229508196721312,False,83.77553493183643,13,-1,82.86302125222407,83.77553493183643,84.6880486114488,84.46199619465789,13,83.77553493183643,13,83.08907366901498,15,13,15,2
94472466107,Eu Dolor Egestas PC,"cable, satellite, and other pay television and radio services",A,6.23,True,23451,1387558.663861252,59.16842198035274,15010,0.4087941372418388,2021-02-28,2022-10-26,21,19,19,22245,0.0159596772957127,0.1860120783655295,False,False,False,False,86444.90475855602,0.8083746981511739,0.8346823962591939,0.8346823962591939,0.8280536529072475,0.8059784230949639,0.8337384333290692,0.8337384333290692,0.8272141912924822,0.0976338986545698,9520.768412438623,1607.9740180032734,2.461320077892789,0.1376286261878117,0.3962424552979931,4.591898527004908,59.2573342880525,5.499201072109685,5.513117880521623,5.479717540332972,68767.51424236725,64412.7084186972,0.7354434439753414,95.7029309488326,97.64033780427222,59.84075640706643,64.35668156979632,91.86364767355064,85.30433032514334,11,85.30433032514334,11,88.66475152118346,37,81.62124252819474,16,11,37,26,0.2998611779789648,70.01388220210352,0.3985434912877188,60.14565087122812,0.2998611779789648,70.01388220210352,0.2011788646702108,79.88211353297892,0.5465669612508498,0.0531553947070798,0.2131147540983606,False,83.77528551283936,14,-3,82.78846237975182,83.77528551283936,84.7621086459269,84.53980791899134,11,83.77528551283936,14,83.01076310668736,18,11,18,7
57900494384,Porttitor Tellus Corporation,tent and awning shops,A,6.39,True,67098,1389638.2352600622,20.710576101524072,22627,0.8160162637556901,2021-02-28,2022-10-26,21,19,19,63421,0.0153873231822335,0.1804248497196621,False,False,False,False,88797.88323311796,0.8078975884838424,0.835192196969208,0.835192196969208,0.8295821648270858,0.8065367075024591,0.8334972726459805,0.8334972726459805,0.8282512146412709,0.0962860330370317,9608.903443836498,1606.4150663376604,2.463861918240126,0.1379095897653787,0.3965361234919227,4.591181203733483,59.12095089940244,5.4944773779707745,5.489342150309015,5.509973152669417,68850.54184388202,64529.60192094235,0.7354706655377925,95.926477893691,99.4535519125683,56.38218462304055,56.18479880774962,95.29733764618064,84.83084879855954,21,84.83084879855954,21,88.79514741638914,33,80.70006577055065,43,21,43,22,0.2623772076835149,73.7622792316485,0.3543898414920486,64.56101585079514,0.2623772076835149,73.7622792316485,0.1703645738749811,82.9635426125019,0.4924087922048493,0.0323456231621805,0.1967213114754098,False,83.72399184186844,15,6,82.8038655037831,83.72399184186844,84.64411817995378,84.27742032021399,20,83.72399184186844,15,83.17056336352289,12,12,20,8
22227727512,Malesuada Integer Id Foundation,motor vehicle supplies and new parts,B,5.03,True,15980,4021014.623603803,251.6279489113769,11686,0.2958240629813452,2021-02-28,2022-10-26,21,19,19,15151,0.0149600920582107,0.1863137246553929,False,False,False,False,202257.0355672713,0.8016753705252772,0.8292641976995524,0.8292641976995524,0.8228180921424162,0.8040050062578222,0.8304755944931164,0.8304755944931164,0.8247183979974969,0.0947719857348812,9801.055383919826,1617.528596187175,2.4705127237030906,0.1383900191709909,0.3984346640313572,4.589367794439008,59.3686911310377,5.5343847145348395,5.5423458943058606,5.554325574342255,68581.15606812968,64471.99740963907,0.7361888648205288,97.86388474913063,95.86438152011922,53.94376710624533,72.20566318926974,91.5650659368002,85.06934043546507,14,85.06934043546507,14,88.54825739560239,38,80.7773038326271,40,14,40,26,0.2868183713958568,71.31816286041432,0.3744930169458304,62.55069830541695,0.2868183713958568,71.31816286041432,0.1991437258458832,80.08562741541168,0.5060049852707909,0.0676317575209228,0.360655737704918,False,83.69422267795998,16,-2,82.81747622246026,83.69422267795998,84.57096913345973,84.38178155671253,14,83.69422267795998,16,83.00666379920746,19,14,19,5
94493496784,Dictum Phasellus In Institute,"gift, card, novelty, and souvenir shops",A,5.65,True,99176,9115635.921792226,91.91372833943925,23660,0.935207100591716,2021-02-28,2022-10-26,21,19,19,93829,0.0152225037626344,0.1836920033034539,False,False,False,False,515033.4295812608,0.8090017446368027,0.8368229426488424,0.8368229426488424,0.8300811775987402,0.8082802290876825,0.8358473824312334,0.8358473824312334,0.8287186416068404,0.0945260314640645,9690.575986778616,1607.6439273306312,2.4637067736401193,0.1378841167551729,0.3961825814216426,4.593438766647342,59.12125554912157,5.473732808475482,5.474243086941731,5.4921757301841865,68760.25463517667,64437.20221798032,0.7357239667722617,99.70193740685544,99.6274217585693,55.56108484697686,49.92548435171386,93.25702911171932,84.91075643302361,19,84.91075643302361,19,89.60662171377463,7,80.50039695945007,52,7,52,45,0.2769959855709978,72.30040144290022,0.3761228122807359,62.3877187719264,0.2769959855709978,72.30040144290022,0.1778691588612596,82.21308411387403,0.5248130523453433,0.0291789187966523,0.7213114754098361,False,83.64972093401127,17,2,82.65845266691389,83.64972093401127,84.64098920110865,84.28023868351744,19,83.64972093401127,17,83.01920318450509,16,16,19,3
49322182190,Gravida Mauris Incorporated,"watch, clock, and jewelry repair shops",A,6.35,True,51903,7854984.104789294,151.3396933662658,21356,0.7218112005993632,2021-02-28,2022-10-26,21,19,19,49114,0.0151473710717912,0.1914178997979389,False,False,False,False,498791.49065412016,0.8069795268025668,0.8366174417983167,0.8366174417983167,0.8270293954453384,0.8070824422480396,0.83677244089937,0.83677244089937,0.8269656859911758,0.0968501001817249,9605.234602012388,1607.907070986162,2.4634535095610475,0.1376548100188845,0.3966972076153648,4.578420943565652,59.215003108378546,5.501716698371457,5.5010671368255,5.513617593838445,68725.91760115372,64407.14663887831,0.7360026420302254,99.67709885742671,99.2796820665673,55.088330430455336,60.58122205663189,88.23090320975368,85.03347394708715,16,85.03347394708715,16,89.21770620847546,18,80.59446794393298,46,16,46,30,0.2882101795332035,71.17898204667965,0.3906464793491992,60.935352065080075,0.2882101795332035,71.17898204667965,0.1857738797172077,81.42261202827923,0.5443009290731928,0.0321194299932142,0.7868852459016393,False,83.6480247570464,18,-2,82.62366175888644,83.6480247570464,84.67238775520636,84.34074935206677,16,83.6480247570464,18,82.95530016202602,21,16,21,5
68559320474,Aliquam Auctor Associates,"antique shops - sales, repairs, and restoration services",B,4.2,True,35551,7672530.601681003,215.81757479904937,18537,0.5674057290823757,2021-02-28,2022-10-26,21,19,19,33648,0.0163060992343462,0.1877756145572831,False,False,False,False,322246.28527060215,0.8061657795939334,0.8350805372514604,0.8350805372514604,0.8269478825448844,0.8067564906753678,0.8350819948805941,0.8350819948805941,0.8277404292424967,0.0990926699969415,9633.316390460792,1601.5297426569657,2.4623785097192172,0.1375868275607389,0.3960021454449129,4.584562786310971,59.13161546752903,5.4651147006922765,5.467388353468169,5.484695262657798,68511.85991168789,64268.094378606016,0.7352797049398923,98.88226527570792,98.6835568802782,61.63224682756905,47.168405365126674,90.59467529236127,84.96805999866258,17,84.96805999866258,17,89.4162539165986,12,81.25299357362019,27,12,27,15,0.2856992969662078,71.43007030337922,0.3790787669402051,62.09212330597949,0.2856992969662078,71.43007030337922,0.1923198269922105,80.76801730077894,0.519147971901201,0.0522506220312146,0.8688524590163934,False,83.61426102913425,19,-2,82.68046632939428,83.61426102913425,84.54805572887422,84.2911605138984,17,83.61426102913425,19,82.93736154437008,22,17,22,5
49891706470,Non Vestibulum Industries,tent and awning shops,A,5.8,True,247526,7171594.31378412,28.97309500328903,24078,0.9997508098679292,2021-02-28,2022-10-26,21,19,19,234145,0.0151352384748438,0.1844539506681849,False,False,False,False,415952.47019947896,0.8079633135973807,0.8356878174481372,0.8356878174481372,0.8288464848046813,0.808201966662088,0.8357829076541454,0.8357829076541454,0.8291654210062781,0.0971009549795361,9637.779401386324,1604.696067247363,2.462557086471177,0.1381172414202441,0.3963415984703548,4.60290944421359,59.12417366757287,5.475220519114904,5.476160556424157,5.486861395638812,68607.61199498708,64374.558684682735,0.7357318686743999,99.4287133631396,99.85096870342772,55.063448619059464,50.670640834575266,92.75939288380194,84.78501892463852,22,84.78501892463852,22,89.44118578827074,11,80.3273796832161,60,11,60,49,0.2715517676614296,72.84482323385704,0.365967543714918,63.403245628508195,0.2715517676614296,72.84482323385704,0.1771359916079412,82.28640083920588,0.5075912077951507,0.0355123275277086,0.4754098360655737,False,83.59099935556037,20,2,82.64684159502549,83.59099935556037,84.53515711609526,84.18800914009944,22,83.59099935556037,20,82.9939895710213,20,20,22,2
78760357380,Nibh Aliquam Corp.,"computers, computer peripheral equipment, and software",C,1.61,True,20225,6031585.644893512,298.2242593272441,13653,0.3652677067311213,2021-02-28,2022-10-26,21,19,19,19115,0.016731475405615,0.1833712777055455,False,False,False,False,97108.52888278555,0.8071777765049896,0.8359005176288974,0.8359005176288974,0.8264754151134629,0.8047960444993819,0.8334239802224969,0.8334239802224969,0.8243757725587144,0.0977028729082948,9432.3087921215,1605.3786782154723,2.4638963200760937,0.1379351370507008,0.3962340521909777,4.589445894636925,59.0411248220219,5.487532141362196,5.472642468456617,5.512228667105185,68653.6058750105,64330.60075357175,0.7351762568074562,96.4729259811227,97.0193740685544,64.02090072157253,48.95678092399404,93.4560836028863,84.91499208862227,18,84.91499208862227,18,88.91340060445621,29,81.64246715829566,15,15,29,14,0.2842144846355484,71.57855153644516,0.3717523481572637,62.82476518427362,0.2842144846355484,71.57855153644516,0.1966766211138329,80.3323378886167,0.5030591434398368,0.0653698258312599,0.639344262295082,False,83.58134803340457,21,-3,82.7059693981874,83.58134803340457,84.45672666862171,84.24817006101341,21,83.58134803340457,21,82.9145260057957,25,21,25,4
